shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12M-24-01-O,45.476818,-73.605944,46
12M-24-01-O,45.490439,-73.588877,36
12M-24-01-O,45.517836,-73.567058,17
12M-24-01-O,45.518869,-73.569248,15
12M-24-01-O,45.519076,-73.569236,14
12M-24-01-E,45.539525,-73.561386,53
12M-24-01-E,45.539030,-73.561603,51
12M-24-01-E,45.538473,-73.560002,50
12M-24-01-E,45.523056,-73.565439,39
12M-24-01-E,45.518169,-73.566918,35
12M-24-01-E,45.490439,-73.588877,17
12M-24-01-E,45.476818,-73.605944,7
12M-22-01-O,45.572538,-73.546085,46
12M-22-01-O,45.587016,-73.516134,25
12M-22-01-O,45.587798,-73.519633,24
12M-22-01-O,45.587762,-73.520838,23
12M-22-01-O,45.585764,-73.521568,22
12M-22-01-O,45.589175,-73.520198,20
12M-22-01-O,45.586773,-73.513328,19
12M-22-01-O,45.585829,-73.508022,18
12M-22-01-O,45.610223,-73.512705,4
12M-22-01-O,45.611356,-73.512141,3
12M-22-01-O,45.611707,-73.511975,2
12M-22-01-E,45.584551,-73.508650,36
12M-22-01-E,45.587016,-73.516134,34
12M-22-01-E,45.587771,-73.519326,33
12M-22-01-E,45.587780,-73.521043,32
12M-22-01-E,45.585764,-73.521568,31
12M-22-01-E,45.580897,-73.511891,29
12M-22-01-E,45.584551,-73.508650,28
12M-22-01-E,45.587016,-73.516134,27
12M-22-01-E,45.587780,-73.521043,26
12M-22-01-E,45.589238,-73.520428,25
12M-22-01-E,45.587169,-73.514661,24
12M-22-01-E,45.585829,-73.508022,23
12M-21-AM-S,45.471075,-73.538137,25
12M-21-AM-S,45.471093,-73.538086,24
12M-21-AM-S,45.470814,-73.537805,23
12M-21-AM-S,45.467950,-73.545987,17
12M-21-AM-S,45.467689,-73.546166,16
12M-21-AM-S,45.468058,-73.546409,15
12M-21-AM-S,45.468472,-73.546487,14
12M-21-AM-S,45.469173,-73.546257,13
12M-21-AM-S,45.470658,-73.546373,12
12M-21-AM-S,45.471383,-73.554904,11
12M-21-AM-S,45.471589,-73.557514,10
12M-21-AM-S,45.470714,-73.561388,9
12M-21-AM-S,45.470345,-73.561989,8
12M-21-AM-S,45.467652,-73.566462,4
12M-21-AM-N,45.471477,-73.564919,14
12M-21-AM-N,45.470345,-73.561989,13
12M-21-AM-N,45.472031,-73.555851,12
12M-21-AM-N,45.471259,-73.551937,11
12M-21-AM-N,45.470793,-73.546181,10
12M-21-AM-N,45.471388,-73.544852,9
12M-21-AM-N,45.471739,-73.544622,8
12M-21-AM-N,45.471658,-73.544430,7
12M-21-AM-N,45.472792,-73.543075,6
12M-21-AM-N,45.472064,-73.541706,5
12M-21-AM-N,45.472082,-73.541629,4
12M-21-AM-N,45.471902,-73.541322,3
12M-21-AM-N,45.472496,-73.539456,2
12M-19-01-O,45.544454,-73.651097,6
12M-19-01-E,45.534431,-73.656537,4
12M-18-JO-O,45.593580,-73.557369,16
12M-18-JO-O,45.596589,-73.550091,11
12M-18-JO-O,45.597093,-73.549605,10
12M-18-JO-O,45.593031,-73.534387,5
12M-18-JO-O,45.593940,-73.535900,4
12M-18-JO-O,45.594120,-73.536426,3
12M-18-JO-O,45.596487,-73.535043,2
12M-18-JO-E,45.592959,-73.536810,59
12M-18-JO-E,45.595385,-73.545540,56
12M-18-JO-E,45.596589,-73.550091,53
12M-18-JO-E,45.598036,-73.553925,50
12M-18-JO-E,45.593580,-73.557369,47
12M-18-JO-E,45.592779,-73.537246,60
12M-18-JO-E,45.535427,-73.603685,9
12M-18-JO-E,45.535093,-73.605093,7
12M-18-JO-E,45.534743,-73.604312,6
12M-17-01-S,45.479527,-73.623985,31
12M-17-01-S,45.492032,-73.648666,19
12M-17-01-S,45.493458,-73.652163,18
12M-17-01-S,45.499187,-73.661366,13
12M-17-01-S,45.501589,-73.667950,10
12M-17-01-S,45.501885,-73.668412,9
12M-17-01-S,45.501957,-73.668322,8
12M-17-01-S,45.504646,-73.669341,7
12M-17-01-N,45.470928,-73.601482,8
12M-17-01-N,45.477167,-73.587117,2
12M-17-01-N,45.514864,-73.683643,55
12M-17-01-N,45.514675,-73.683873,54
12M-17-01-N,45.513793,-73.683742,52
12M-17-01-N,45.513658,-73.683831,51
12M-17-01-N,45.512904,-73.682574,50
12M-17-01-N,45.513365,-73.681347,49
12M-17-01-N,45.505000,-73.667474,42
12M-17-01-N,45.505085,-73.664838,41
12M-17-01-N,45.504275,-73.664605,39
12M-17-01-N,45.493784,-73.651179,31
12M-17-01-N,45.492339,-73.648130,30
12M-17-01-N,45.480914,-73.622555,19
12M-17-01-N,45.479527,-73.623985,18
12M-16-01-O,45.516082,-73.643776,16
12M-16-01-O,45.516607,-73.641845,13
12M-16-01-O,45.529631,-73.622674,2
12M-16-01-E,45.524749,-73.627809,40
12M-16-01-E,45.519371,-73.632546,34
12M-16-01-E,45.514211,-73.643285,29
12M-16-01-E,45.500917,-73.688844,6
12M-16-01-E,45.502630,-73.692164,3
12M-16-01-E,45.502449,-73.692970,2
12M-15-SO-E,45.533015,-73.552647,39
12M-15-SO-E,45.529994,-73.545564,38
12M-15-SO-E,45.514645,-73.559669,30
12M-15-SO-E,45.513594,-73.557390,29
12M-15-SO-E,45.513360,-73.557607,28
12M-15-SO-E,45.512964,-73.557952,27
12M-15-SO-E,45.512703,-73.558208,26
12M-15-SO-E,45.511757,-73.559090,25
12M-15-SO-E,45.511190,-73.559589,24
12M-15-SO-E,45.510110,-73.560445,22
12M-15-SO-E,45.509309,-73.561161,21
12M-15-SO-E,45.508453,-73.561915,19
12M-15-SO-E,45.507697,-73.562593,18
12M-15-SO-E,45.505770,-73.564305,16
12M-15-SO-E,45.505230,-73.564740,15
12M-15-SO-E,45.504285,-73.565494,14
12M-15-SO-E,45.502557,-73.566784,12
12M-15-SO-E,45.503410,-73.568449,11
12M-15-SO-E,45.503770,-73.569230,10
12M-15-JO-O,45.489308,-73.584475,32
12M-15-JO-O,45.488724,-73.583745,31
12M-15-JO-O,45.489561,-73.582697,30
12M-15-JO-O,45.490874,-73.584861,28
12M-15-JO-O,45.510584,-73.565335,12
12M-15-JO-O,45.523926,-73.553163,2
12M-15-JO-E,45.502557,-73.566784,11
12M-15-JO-E,45.503770,-73.569230,10
12M-15-JO-E,45.514645,-73.559669,29
12M-15-JO-E,45.513594,-73.557390,28
12M-15-JO-E,45.513360,-73.557607,27
12M-15-JO-E,45.512964,-73.557952,26
12M-15-JO-E,45.512703,-73.558208,25
12M-15-JO-E,45.511757,-73.559090,24
12M-15-JO-E,45.511190,-73.559589,23
12M-15-JO-E,45.510110,-73.560445,21
12M-15-JO-E,45.509309,-73.561161,20
12M-15-JO-E,45.508453,-73.561915,18
12M-15-JO-E,45.507697,-73.562593,17
12M-15-JO-E,45.505770,-73.564305,15
12M-15-JO-E,45.505230,-73.564740,14
12M-15-JO-E,45.504285,-73.565494,13
12M-14-01-S,45.506881,-73.557268,27
12M-14-01-S,45.512703,-73.558208,21
12M-14-01-S,45.526739,-73.587437,2
12M-14-01-N,45.527001,-73.586054,26
12M-14-01-N,45.527388,-73.586849,25
12M-14-01-N,45.531008,-73.583474,22
12M-14-01-N,45.525219,-73.573762,16
12M-14-01-N,45.512111,-73.553779,2
12M-12-01-S,45.461011,-73.547350,24
12M-12-01-S,45.461350,-73.555176,20
12M-12-01-S,45.467842,-73.546537,13
12M-12-01-S,45.468058,-73.546409,12
12M-12-01-S,45.469173,-73.546257,11
12M-12-01-S,45.470658,-73.546373,10
12M-12-01-S,45.471589,-73.557514,9
12M-12-01-S,45.470345,-73.561989,8
12M-12-01-S,45.467652,-73.566462,4
12M-12-01-N,45.471477,-73.564919,44
12M-12-01-N,45.470345,-73.561989,42
12M-12-01-N,45.472031,-73.555851,41
12M-12-01-N,45.471259,-73.551937,40
12M-12-01-N,45.470793,-73.546181,39
12M-12-01-N,45.471388,-73.544852,38
12M-12-01-N,45.471739,-73.544622,37
12M-12-01-N,45.471658,-73.544430,36
12M-12-01-N,45.472064,-73.541706,35
12M-12-01-N,45.472091,-73.541629,34
12M-12-01-N,45.471956,-73.541284,33
12M-12-01-N,45.471093,-73.538329,31
12M-12-01-N,45.471120,-73.538252,30
12M-12-01-N,45.470805,-73.537945,29
12M-12-01-N,45.467950,-73.545987,23
12M-12-01-N,45.467689,-73.546166,22
12M-12-01-N,45.467842,-73.546537,21
12M-12-01-N,45.461350,-73.555176,14
12M-12-01-N,45.461011,-73.547350,10
12M-12-01-N,45.452498,-73.548212,4
12M-11-SO-O,45.495667,-73.618442,33
12M-11-SO-O,45.495119,-73.617276,32
12M-11-SO-O,45.495364,-73.606644,28
12M-11-SO-O,45.495418,-73.606145,27
12M-11-SO-O,45.495635,-73.604828,26
12M-11-SO-O,45.495698,-73.604598,25
12M-11-SO-O,45.513462,-73.592932,20
12M-11-SO-O,45.515138,-73.590798,19
12M-11-SO-O,45.524521,-73.582415,11
12M-11-SO-O,45.524611,-73.581212,9
12M-11-SO-O,45.524980,-73.582006,8
12M-11-SO-O,45.528726,-73.578529,4
12M-11-SO-O,45.526380,-73.573456,2
12M-11-SO-E,45.528005,-73.579207,28
12M-11-SO-E,45.515777,-73.590261,17
12M-11-SO-E,45.515138,-73.590798,16
12M-11-SO-E,45.513331,-73.589080,15
12M-11-SO-E,45.504031,-73.593646,13
12M-11-SO-E,45.494826,-73.603637,8
12M-11-SO-E,45.494781,-73.604468,7
12M-11-SO-E,45.495364,-73.606644,6
12M-11-SO-E,45.495391,-73.615434,2
12M-11-01-O,45.492775,-73.613164,35
12M-11-01-O,45.495364,-73.606644,28
12M-11-01-O,45.495418,-73.606145,27
12M-11-01-O,45.495635,-73.604828,26
12M-11-01-O,45.495698,-73.604598,25
12M-11-01-O,45.513462,-73.592932,20
12M-11-01-O,45.515138,-73.590798,19
12M-11-01-O,45.524521,-73.582415,11
12M-11-01-O,45.524611,-73.581212,9
12M-11-01-O,45.524980,-73.582006,8
12M-11-01-O,45.528726,-73.578529,4
12M-11-01-O,45.526380,-73.573456,2
12M-11-01-E,45.528005,-73.579207,34
12M-11-01-E,45.515777,-73.590261,23
12M-11-01-E,45.515138,-73.590798,22
12M-11-01-E,45.513331,-73.589080,21
12M-11-01-E,45.504031,-73.593646,19
12M-11-01-E,45.494826,-73.603637,14
12M-11-01-E,45.494781,-73.604468,13
12M-11-01-E,45.495364,-73.606644,12
12M-11-01-E,45.492416,-73.612294,4
12M-11-01-E,45.492775,-73.613164,3
12M-10-01-S,45.524295,-73.552805,37
12M-10-01-S,45.555903,-73.617813,9
12M-10-01-S,45.554766,-73.620487,7
12M-10-01-S,45.553836,-73.623687,4
12M-10-01-S,45.556262,-73.618236,2
12M-10-01-N,45.524827,-73.550361,2
12J-117-01-N,45.528476,-73.700582,21
12J-164-01-E,45.528362,-73.700844,36
12J-365-01-S,45.537229,-73.700193,10
12J-180-JO-E,45.537229,-73.700193,10
12J-69-01-E,45.541742,-73.698916,14
12J-365-01-N,45.539182,-73.697812,62
12J-180-JO-O,45.539182,-73.697812,22
12J-164-01-E,45.531017,-73.697457,38
12J-69-01-O,45.541072,-73.695623,63
12J-164-01-E,45.533504,-73.694295,39
12J-164-01-O,45.534753,-73.693004,18
12J-164-01-O,45.536584,-73.69067,17
12J-365-01-N,45.537947,-73.688544,57
12J-180-JO-O,45.537947,-73.688544,19
12J-179-01-N,45.537947,-73.688544,32
12J-164-01-E,45.537675,-73.688947,42
12J-69-01-E,45.547443,-73.683831,21
12J-69-01-O,45.54802,-73.680583,56
12J-365-01-N,45.534324,-73.680533,55
12J-179-01-N,45.534324,-73.680533,30
12J-380-01-O,45.536508,-73.67975,72
12J-180-JO-O,45.536508,-73.67975,16
12J-171-01-O,45.536508,-73.67975,13
12J-164-01-E,45.538055,-73.67922,46
12J-69-01-O,45.549709,-73.67683,54
12J-69-01-O,45.550813,-73.675265,53
12J-69-01-E,45.550521,-73.675398,25
12J-380-01-O,45.543592,-73.675368,69
12J-171-01-O,45.543592,-73.675368,10
12J-164-01-O,45.543592,-73.675368,11
12J-380-01-O,45.54464,-73.674639,68
12J-171-01-O,45.54464,-73.674639,9
12J-164-01-O,45.54464,-73.674639,10
12J-69-01-E,45.551149,-73.674001,26
12J-380-01-O,45.547033,-73.673149,66
12J-171-01-O,45.547033,-73.673149,7
12J-164-01-O,45.547033,-73.673149,8
12J-69-01-E,45.550533,-73.671935,27
12J-380-01-E,45.550139,-73.67073,26
12J-171-01-E,45.550139,-73.67073,38
12J-164-01-E,45.550139,-73.67073,53
12J-180-JO-O,45.541829,-73.669108,11
12J-380-01-O,45.555541,-73.668233,61
12J-69-01-O,45.555541,-73.668233,48
12J-380-LC-E,45.556076,-73.667454,1
12J-380-01-E,45.556076,-73.667454,30
12J-69-01-E,45.556076,-73.667454,31
12J-146-SW-O,45.540926,-73.667898,34
12J-146-LC-O,45.540926,-73.667898,18
12J-146-JO-O,45.540926,-73.667898,32
12J-363-01-S,45.549412,-73.668145,6
12J-53-01-S,45.549412,-73.668145,6
12J-180-JO-O,45.5439,-73.667782,10
12J-180-JO-O,45.54582,-73.666583,9
12J-180-JO-E,45.546855,-73.665808,26
12J-380-01-O,45.561205,-73.665418,59
12J-146-SW-E,45.561205,-73.665418,34
12J-146-JO-E,45.561205,-73.665418,34
12J-69-01-O,45.561205,-73.665418,46
12J-380-LC-E,45.561504,-73.664668,4
12J-380-01-E,45.561504,-73.664668,33
12J-146-SW-O,45.561504,-73.664668,4
12J-146-JO-O,45.561504,-73.664668,2
12J-69-01-E,45.561504,-73.664668,34
12J-363-01-N,45.548565,-73.664659,47
12J-53-01-N,45.548565,-73.664659,13
12J-363-01-S,45.548448,-73.665081,7
12J-53-01-S,45.548448,-73.665081,7
12J-146-SW-O,45.540179,-73.6639,32
12J-146-LC-O,45.540179,-73.6639,15
12J-146-JO-O,45.540179,-73.6639,30
12J-378-01-O,45.541688,-73.663499,28
12J-121-01-O,45.541688,-73.663499,28
12J-378-01-E,45.542596,-73.66271,73
12J-121-01-E,45.542596,-73.66271,29
12J-363-01-S,45.547741,-73.662709,8
12J-53-01-S,45.547741,-73.662709,8
12J-380-01-O,45.564252,-73.661773,57
12J-69-01-O,45.564252,-73.661773,44
12J-380-01-O,45.565548,-73.66107,56
12J-69-01-O,45.565548,-73.66107,43
12J-140-01-O,45.55501,-73.661116,42
12J-41-01-O,45.55501,-73.661116,55
12J-140-01-E,45.554631,-73.661132,8
12J-378-01-E,45.544305,-73.661402,74
12J-121-01-E,45.544305,-73.661402,30
12J-378-01-O,45.545519,-73.660867,25
12J-121-01-O,45.545519,-73.660867,25
12J-45-01-N,45.572131,-73.659875,46
12J-56-01-N,45.556342,-73.660014,6
12J-41-01-E,45.556342,-73.660014,6
12J-30-01-N,45.556342,-73.660014,44
12J-56-01-S,45.556287,-73.660447,5
12J-30-01-S,45.556287,-73.660447,5
12J-378-01-E,45.547426,-73.659313,76
12J-121-01-E,45.547426,-73.659313,32
12J-140-01-O,45.558515,-73.659051,40
12J-41-01-O,45.558515,-73.659051,53
12J-382-01-E,45.498809,-73.660894,116
12J-371-01-S,45.498809,-73.660894,37
12J-368-01-E,45.498809,-73.660894,22
12J-17-01-S,45.498809,-73.660894,14
12J-361-01-N,45.55257,-73.658657,53
12J-180-JO-O,45.55257,-73.658657,3
12J-140-01-E,45.55257,-73.658657,6
12J-31-01-N,45.55257,-73.658657,22
12J-378-01-E,45.548426,-73.658675,77
12J-121-01-E,45.548426,-73.658675,33
12J-54-01-E,45.5309,-73.658441,15
12J-380-01-O,45.573066,-73.657296,51
12J-69-01-O,45.573066,-73.657296,38
12J-49-AM-O,45.573066,-73.657296,50
12J-49-01-O,45.573066,-73.657296,62
12J-48-GC-O,45.573066,-73.657296,50
12J-48-GB-O,45.573066,-73.657296,47
12J-48-AC-O,45.573066,-73.657296,46
12J-48-AB-O,45.573066,-73.657296,42
12J-146-SW-E,45.561163,-73.657122,31
12J-146-JO-E,45.561163,-73.657122,31
12J-363-01-N,45.546231,-73.656941,44
12J-53-01-N,45.546231,-73.656941,10
12J-140-01-O,45.56267,-73.656579,37
12J-41-01-O,45.56267,-73.656579,50
12J-380-LC-E,45.57475,-73.65574,13
12J-380-01-E,45.57475,-73.65574,42
12J-69-01-E,45.57475,-73.65574,43
12J-359-01-S,45.569347,-73.655662,5
12J-140-01-O,45.564004,-73.655787,36
12J-41-01-O,45.564004,-73.655787,49
12J-440-PM-O,45.550815,-73.656466,22
12J-440-AM-O,45.550815,-73.656466,21
12J-361-01-S,45.550815,-73.656466,7
12J-180-JO-E,45.550815,-73.656466,31
12J-140-01-O,45.550815,-73.656466,45
12J-41-01-O,45.550815,-73.656466,58
12J-378-01-O,45.550598,-73.656484,22
12J-121-01-O,45.550598,-73.656484,22
12J-378-01-O,45.553214,-73.654939,20
12J-121-01-O,45.553214,-73.654939,20
12J-146-SW-E,45.536925,-73.653217,8
12J-146-JO-E,45.536925,-73.653217,8
12J-135-AM-S,45.536925,-73.653217,10
12J-54-01-O,45.52984,-73.655325,37
12J-140-01-E,45.566592,-73.654219,15
12J-41-01-E,45.566592,-73.654219,12
12J-146-SW-O,45.560213,-73.654511,8
12J-146-JO-O,45.560213,-73.654511,6
12J-380-01-O,45.578217,-73.653641,48
12J-69-01-O,45.578217,-73.653641,35
12J-378-01-O,45.554644,-73.654112,19
12J-121-01-O,45.554644,-73.654112,19
12J-359-01-N,45.568201,-73.653226,40
12J-45-01-N,45.568201,-73.653226,40
12J-359-01-S,45.568048,-73.653698,6
12J-45-01-S,45.568048,-73.653698,6
12J-369-01-N,45.496616,-73.654943,40
12J-365-01-N,45.532711,-73.654367,44
12J-179-01-N,45.532711,-73.654367,21
12J-378-01-E,45.556474,-73.652844,82
12J-121-01-E,45.556474,-73.652844,38
12J-54-01-O,45.52923,-73.653153,38
12J-378-01-E,45.557824,-73.651993,83
12J-121-01-E,45.557824,-73.651993,39
12J-140-01-E,45.571031,-73.651276,18
12J-361-01-S,45.549575,-73.651801,9
12J-31-01-S,45.549575,-73.651801,10
12J-378-01-O,45.559472,-73.651213,16
12J-121-01-O,45.559472,-73.651213,16
12J-371-01-N,45.49491,-73.65283,41
12J-17-01-N,45.49491,-73.65283,32
12J-363-01-S,45.544411,-73.651379,12
12J-55-JO-S,45.544411,-73.651379,2
12J-54-HE-E,45.544411,-73.651379,11
12J-54-01-E,45.544411,-73.651379,26
12J-53-01-S,45.544411,-73.651379,12
12J-140-01-O,45.572657,-73.650024,31
12J-102-01-E,45.461231,-73.652848,4
12J-378-01-E,45.561278,-73.649962,85
12J-121-01-E,45.561278,-73.649962,41
12J-56-01-N,45.553244,-73.649153,3
12J-30-01-N,45.553244,-73.649153,41
12J-378-01-O,45.563946,-73.648652,14
12J-121-01-O,45.563946,-73.648652,14
12J-166-PM-S,45.489036,-73.650861,1
12J-166-PM-N,45.489036,-73.650861,39
12J-166-L2-S,45.489036,-73.650861,1
12J-166-L2-N,45.489036,-73.650861,53
12J-166-JO-S,45.489036,-73.650861,1
12J-166-JO-N,45.489036,-73.650861,34
12J-124-01-N,45.500699,-73.650354,34
12J-124-01-S,45.500718,-73.650678,15
12J-361-01-S,45.548695,-73.648706,10
12J-31-01-S,45.548695,-73.648706,11
12J-435-JO-O,45.52789,-73.61524,15
12J-365-01-S,45.52789,-73.61524,45
12J-80-01-S,45.52789,-73.61524,15
12J-378-01-E,45.565473,-73.647588,87
12J-121-01-E,45.565473,-73.647588,43
12J-53-01-N,45.543708,-73.647939,7
12J-378-01-E,45.566927,-73.646743,88
12J-121-01-E,45.566927,-73.646743,44
12J-41-01-E,45.566927,-73.646743,16
12J-146-SW-O,45.557886,-73.646805,10
12J-146-JO-O,45.557886,-73.646805,8
12J-51-JO-O,45.460473,-73.649085,56
12J-100-JO-E,45.532591,-73.647003,38
12J-124-01-S,45.498988,-73.648325,18
12J-368-01-O,45.498537,-73.648506,71
12J-146-SW-E,45.546053,-73.646338,16
12J-146-JO-E,45.546053,-73.646338,16
12J-53-01-S,45.546053,-73.646338,15
12J-51-JO-O,45.461289,-73.648441,55
12J-166-PM-N,45.488334,-73.647373,37
12J-166-L2-N,45.488334,-73.647373,51
12J-166-JO-N,45.488334,-73.647373,32
12J-361-01-S,45.547804,-73.645614,11
12J-31-01-S,45.547804,-73.645614,12
12J-420-AM-E,45.47137,-73.648037,5
12J-103-JO-E,45.47137,-73.648037,8
12J-66-PM-S,45.47137,-73.648037,2
12J-66-JO-S,45.47137,-73.648037,2
12J-160-01-E,45.489098,-73.64735,3
12J-440-AM-E,45.564507,-73.644359,5
12J-359-01-N,45.564507,-73.644359,37
12J-54-HE-E,45.564507,-73.644359,38
12J-54-01-E,45.564507,-73.644359,46
12J-45-01-N,45.564507,-73.644359,37
12J-440-PM-O,45.56491,-73.644706,17
12J-54-01-O,45.56491,-73.644706,7
12J-359-01-S,45.564513,-73.645092,9
12J-45-01-S,45.564513,-73.645092,9
12J-363-01-N,45.542674,-73.644695,40
12J-146-SW-O,45.542674,-73.644695,21
12J-146-LC-O,45.542674,-73.644695,4
12J-146-JO-O,45.542674,-73.644695,19
12J-55-JO-N,45.542674,-73.644695,36
12J-54-01-O,45.542674,-73.644695,23
12J-19-01-O,45.542674,-73.644695,4
12J-100-JO-O,45.537556,-73.644716,7
12J-160-01-E,45.491429,-73.644851,5
12J-365-01-S,45.529379,-73.644215,32
12J-179-01-S,45.529379,-73.644215,21
12J-54-01-O,45.571571,-73.642339,4
12J-66-PM-N,45.470894,-73.645463,39
12J-66-JO-N,45.470894,-73.645463,36
12J-138-01-E,45.470682,-73.645696,19
12J-104-01-E,45.470682,-73.645696,20
12J-370-01-E,45.486049,-73.645192,20
12J-161-01-E,45.486049,-73.645192,19
12J-56-01-S,45.551429,-73.64351,10
12J-30-01-S,45.551429,-73.64351,10
12J-102-01-O,45.458779,-73.645429,27
12J-368-01-O,45.497365,-73.644055,70
12J-124-01-N,45.497365,-73.644055,31
12J-370-01-O,45.487092,-73.644484,77
12J-161-01-O,45.487092,-73.644484,35
12J-51-JO-O,45.465479,-73.645,52
12J-135-AM-S,45.541427,-73.641405,24
12J-100-JO-E,45.541427,-73.641405,41
12J-52-AM-E,45.541427,-73.641405,7
12J-54-01-O,45.573198,-73.641676,3
12J-363-01-N,45.542432,-73.641276,39
12J-55-JO-N,45.542432,-73.641276,35
12J-18-JO-E,45.594049,-73.54257,58
12J-372-SO-E,45.513617,-73.632229,13
12J-372-LC-E,45.513617,-73.632229,13
12J-92-JO-E,45.513617,-73.632229,18
12J-353-01-E,45.563731,-73.549057,26
12J-136-01-N,45.563731,-73.549057,3
12J-368-01-O,45.508718,-73.614107,47
12J-119-01-S,45.508718,-73.614107,42
12J-51-JO-O,45.508718,-73.614107,21
12J-487-PM-O,45.651832,-73.517501,16
12J-86-SO-O,45.651832,-73.517501,62
12J-86-01-O,45.651832,-73.517501,62
12J-468-01-E,45.523819,-73.73644,48
12J-382-01-E,45.523819,-73.73644,76
12J-68-SO-E,45.523819,-73.73644,57
12J-68-AC-E,45.523819,-73.73644,86
12J-68-AB-E,45.523819,-73.73644,75
12J-170-JO-N,45.523655,-73.736107,29
12J-170-AC-S,45.523655,-73.736107,14
12J-170-JO-N,45.524882,-73.734299,28
12J-170-AC-S,45.524882,-73.734299,13
12J-468-01-E,45.524863,-73.734622,49
12J-382-01-E,45.524863,-73.734622,77
12J-68-SO-E,45.524863,-73.734622,58
12J-68-AC-E,45.524863,-73.734622,87
12J-68-AB-E,45.524863,-73.734622,76
12J-468-01-E,45.52638,-73.730488,51
12J-382-01-E,45.52638,-73.730488,79
12J-68-SO-E,45.52638,-73.730488,60
12J-68-AC-E,45.52638,-73.730488,89
12J-68-AB-E,45.52638,-73.730488,78
12J-468-01-E,45.52748,-73.729149,52
12J-382-01-E,45.52748,-73.729149,80
12J-68-SO-E,45.52748,-73.729149,61
12J-68-AC-E,45.52748,-73.729149,90
12J-68-AB-E,45.52748,-73.729149,79
12J-468-01-E,45.528569,-73.725769,53
12J-382-01-E,45.528569,-73.725769,81
12J-68-SO-E,45.528569,-73.725769,62
12J-68-AC-E,45.528569,-73.725769,91
12J-68-AB-E,45.528569,-73.725769,80
12J-69-01-O,45.531615,-73.718865,76
12J-69-01-E,45.531615,-73.718865,1
12J-365-01-N,45.527758,-73.719433,72
12J-180-JO-O,45.527758,-73.719433,32
12J-468-01-E,45.530525,-73.717956,58
12J-68-SO-E,45.530525,-73.717956,67
12J-68-AC-E,45.530525,-73.717956,96
12J-68-AB-E,45.530525,-73.717956,85
12J-64-01-S,45.530525,-73.717956,5
12J-69-01-O,45.533442,-73.717611,74
12J-365-01-N,45.526623,-73.716596,71
12J-180-JO-O,45.526623,-73.716596,31
12J-117-01-N,45.535483,-73.714612,26
12J-69-01-O,45.535511,-73.715087,72
12J-365-01-N,45.527801,-73.712962,68
12J-180-JO-O,45.527801,-73.712962,28
12J-365-01-S,45.527487,-73.712907,5
12J-180-JO-E,45.527487,-73.712907,5
12J-69-01-O,45.538529,-73.710534,69
12J-382-01-O,45.525648,-73.70966,31
12J-64-01-N,45.525648,-73.70966,17
12J-170-AC-S,45.525466,-73.709929,29
12J-164-01-E,45.525466,-73.709929,31
12J-164-01-O,45.525415,-73.710273,27
12J-382-01-O,45.524575,-73.707951,30
12J-64-01-N,45.524575,-73.707951,16
12J-382-01-E,45.524674,-73.708443,90
12J-170-AC-S,45.524674,-73.708443,30
12J-64-01-S,45.524674,-73.708443,10
12J-69-01-O,45.54173,-73.706446,67
12J-164-01-E,45.524845,-73.70604,33
12J-365-01-S,45.533851,-73.704885,9
12J-180-JO-E,45.533851,-73.704885,9
12J-164-01-O,45.527629,-73.702028,23
12J-363-01-S,45.541476,-73.64197,15
12J-55-JO-S,45.541476,-73.64197,5
12J-361-01-S,45.547006,-73.642584,12
12J-146-SW-E,45.547006,-73.642584,18
12J-146-JO-E,45.547006,-73.642584,18
12J-53-01-S,45.547006,-73.642584,17
12J-31-01-S,45.547006,-73.642584,13
12J-102-01-E,45.459587,-73.644565,7
12J-160-01-O,45.494521,-73.642956,36
12J-54-01-O,45.574589,-73.640485,2
12J-51-JO-O,45.467632,-73.643304,51
12J-160-01-E,45.493821,-73.642001,7
12J-365-01-N,45.528626,-73.640759,37
12J-179-01-N,45.528626,-73.640759,16
12J-370-01-E,45.489205,-73.642337,22
12J-161-01-E,45.489205,-73.642337,21
12J-54-01-O,45.570616,-73.6401,5
12J-146-SW-E,45.550333,-73.640255,23
12J-146-JO-E,45.550333,-73.640255,23
12J-56-01-S,45.550333,-73.640255,18
12J-146-SW-O,45.556129,-73.640607,12
12J-146-JO-O,45.556129,-73.640607,10
